,Net profit before tax/Paid-in capital,ROA(C) before interest and depreciation before interest,Liability to Equity,Current Liabilities/Equity,Borrowing dependency,Current Liability to Equity,ROA(B) before interest and depreciation after tax,Persistent EPS in the Last Four Seasons,Inventory and accounts receivable/Net value,ROA(A) before interest and \% after tax,Clusters,Classification
459,459,0.174066812457582,0.478428313752255,0.280573389667802,0.333355720071638,0.371330379370274,0.333355720071638,0.528936238556668,0.218965680249598,0.409097790394991,0.543665503706934,1
460,460,0.211846768720308,0.538000292497441,0.279083234207631,0.331318306890014,0.370076697168087,0.331318306890014,0.589324910327105,0.263968989316441,0.403237842349445,0.600959441779328,1
461,461,0.176555312570696,0.547408960171598,0.275095496321246,0.326655000399383,0.36963718146295,0.326655000399383,0.587772364687617,0.221991112791907,0.395125820077891,0.605266027038814,1
462,462,0.112887414222155,0.399259006483693,0.402867299015642,0.400877080721148,0.529443078801923,0.400877080721148,0.441190641897318,0.142384419022407,0.611016809503459,0.453663323157436,1
463,463,0.172694366940653,0.494320674694096,0.278547837608526,0.328227906247179,0.374215749648276,0.328227906247179,0.547995074682799,0.217736598279285,0.399836285859359,0.544210641081553,1
464,464,0.186645049392957,0.526300394871545,0.278302758325312,0.330338251610211,0.372113231771282,0.330338251610211,0.574709566893303,0.22983832844852,0.400732560491839,0.590656345399041,1
465,465,0.206093054822412,0.503534344074489,0.277721085763451,0.327577880503438,0.372525906822671,0.327577880503438,0.5528668558274,0.255743594592039,0.394222846830818,0.567433493240296,1
466,466,0.19686298167559,0.561205089455467,0.278249865721156,0.327666612771271,0.374004379500003,0.327666612771271,0.60147759516034,0.241183700482178,0.398598381882659,0.609627126035761,1
467,467,0.19058894502677,0.585628625749525,0.277424840296319,0.327449968739079,0.37366775296757,0.327449968739079,0.636704320359762,0.238252812706817,0.395569268363917,0.582915394679459,1
468,468,0.196583968026544,0.52137668795398,0.280735998517351,0.333401324763405,0.371708385243903,0.333401324763405,0.565394293056373,0.236645551668715,0.411495894419116,0.593709114696904,1
469,469,0.19874820903401,0.543947740457271,0.276693584030133,0.328009998345673,0.370454703041717,0.328009998345673,0.590020879062048,0.246005483596483,0.401986541143561,0.606737897950283,1
470,470,0.167242289420104,0.458830985228879,0.283109415022137,0.3363529199983,0.383272233567369,0.3363529199983,0.510733979335082,0.212631180864139,0.416809235513911,0.527474923680768,1
471,471,0.181645426438428,0.533417832593965,0.277014824795009,0.328754729773755,0.36963718146295,0.328754729773755,0.578189410568018,0.227569254041789,0.397558756897898,0.582315743567379,1
472,472,0.181426740064852,0.506508068054405,0.28037345319062,0.331139659712665,0.377400840559807,0.331139659712665,0.555329514427967,0.226718351139264,0.406490689595578,0.566452245965983,1
473,473,0.17379533971797,0.505240579144932,0.277521376186119,0.329372233012528,0.372273157333202,0.329372233012528,0.55340221639274,0.220667486054647,0.400506147318612,0.549552987352813,1
474,474,0.223399441972702,0.631940720518695,0.276183345392466,0.327940693330465,0.369717703424196,0.327940693330465,0.656887413673109,0.264063534083388,0.39767397306889,0.682784561709551,1
475,475,0.181532312796923,0.4976356456881,0.277791258753021,0.327072175159591,0.36963718146295,0.327072175159591,0.545157663686493,0.226151082537582,0.394789549625346,0.555331443523768,1
476,476,0.171254053238821,0.476088334227076,0.275816510230741,0.327399930023208,0.369717703424196,0.327399930023208,0.5288291664436,0.216791150609814,0.399609872686131,0.539631487134758,1
477,477,0.234801297036423,0.584312387266611,0.277255535206239,0.328311742577899,0.372587416654178,0.328311742577899,0.613630279993576,0.275125271816205,0.400147101576452,0.630396860008722,1
478,478,0.172679285121786,0.49602690976454,0.281064630394868,0.330294379863397,0.377492546126782,0.330294379863397,0.551581990470582,0.218682045948757,0.396358365162917,0.545573484518099,1
479,479,0.207902873086494,0.534344074489348,0.28157070743838,0.334567694086608,0.36963718146295,0.334567694086608,0.577332833663472,0.254325423087832,0.407299882238355,0.590710859136502,1
480,480,0.202126536460297,0.512504265587676,0.280094429441248,0.33217435919954,0.374413699469673,0.33217435919954,0.555115370201831,0.248274558003214,0.404375267107257,0.567160924552987,1
481,481,0.181011990046,0.504606834690196,0.276849143442807,0.327718572598539,0.370396548291928,0.327718572598539,0.552813319770866,0.227001985440106,0.396152047833467,0.569341474051461,1
482,482,0.17328255787648,0.555745137230049,0.279876880809791,0.327285664008264,0.377229731392158,0.327285664008264,0.589485518496708,0.218776590715704,0.395381707155326,0.539740514609682,1
483,483,0.173448457884021,0.483547018963584,0.277625688314497,0.32916245215393,0.372766354345837,0.32916245215393,0.533004978853258,0.21924931455044,0.397452918787336,0.546936327954645,1
484,484,0.223158132870824,0.602349729439867,0.277247206998344,0.329254111773848,0.372157966194197,0.329254111773848,0.63338508485465,0.264819892218966,0.397815983698252,0.641735717400785,1
485,485,0.169700625895483,0.478574562472578,0.282554481558327,0.330953843185477,0.378701493906053,0.330953843185477,0.531880721666042,0.215562068639501,0.404920534335089,0.545246402093328,1
486,486,0.190468290475831,0.542192755813387,0.280044411810097,0.331313364262558,0.375655079705558,0.331313364262558,0.584024840730232,0.25971447480382,0.4037630137335,0.55658525948539,1
487,487,0.169421612246437,0.495100667869156,0.277733656778305,0.329607245964057,0.370243332893445,0.329607245964057,0.550564805396434,0.214994800037818,0.403412006328851,0.535215874400349,1
488,488,0.190807631400347,0.547896455906011,0.276289891038339,0.327961290425709,0.36963718146295,0.327961290425709,0.595802773167728,0.239670984211024,0.39829292505724,0.611098996947231,1
489,489,0.262612171027826,0.583288646224346,0.278955167763442,0.330749359290595,0.37283345598021,0.330749359290595,0.629369880614594,0.309823201285809,0.399558963215228,0.611044483209769,1
490,490,0.174051730638715,0.495978160191098,0.281367867299175,0.333927693281202,0.377285649420801,0.333927693281202,0.542855613255528,0.219722038385175,0.406853754506493,0.551951591801134,1
491,491,0.18431490837795,0.578559937600546,0.275362843811899,0.326962009222169,0.36963718146295,0.326962009222169,0.638685154451523,0.244209133024487,0.395099025619521,0.606519843000436,1
492,492,0.184556217479828,0.537074050602057,0.275652139169122,0.327017647056593,0.36963718146295,0.327017647056593,0.583917768617164,0.229365604613785,0.396953202138734,0.572503270824248,1
493,493,0.173976321544378,0.491785696875152,0.286420201608609,0.337485002217111,0.381702055323061,0.337485002217111,0.545960704534504,0.222369291859696,0.410283445177868,0.551515481901439,1
494,494,0.182716235578011,0.566957539121533,0.277628169087949,0.328220705283245,0.372817798932189,0.328220705283245,0.605439263343862,0.229743783681573,0.39631951319828,0.566615787178369,1
495,495,0.176525148932961,0.499341880758543,0.283038619306264,0.331049755187753,0.381259184536205,0.331049755187753,0.550886021735639,0.221329299423277,0.401110362354858,0.549607501090275,1
496,496,0.175318603423573,0.493248184078389,0.277581547957542,0.327858603793528,0.371752001306245,0.327858603793528,0.542695005085925,0.221612933724118,0.398492543772097,0.550370693414741,1
497,497,0.172158962370862,0.486179495929411,0.280469467876738,0.331151411200458,0.376304847198395,0.331151411200458,0.540660634937631,0.224732911033374,0.41528597055557,0.547808547754034,1
498,498,0.149739838624538,0.434358699361381,0.279530885568271,0.330160397554987,0.371918637031603,0.330160397554987,0.491086246587076,0.194384040843339,0.401758788247415,0.481410815525512,1
499,499,0.182806726491215,0.500950616682104,0.278667125768477,0.330293521155148,0.374818545997052,0.330293521155148,0.555918411049842,0.224922000567269,0.399178481906372,0.577573048408199,1
500,500,0.150524093205641,0.424608784673134,0.280633847211746,0.33076432621845,0.374799533867313,0.33076432621845,0.478451737245034,0.193627682707762,0.406311166724498,0.4875708678587,1
501,501,0.174142221551919,0.499683127772632,0.276256087285932,0.327835579171895,0.36963718146295,0.327835579171895,0.507254135660367,0.209794837855725,0.394845817987924,0.512211077191452,1
502,502,0.150938843224493,0.433578706186321,0.291655563988269,0.346121032722186,0.386296280556407,0.346121032722186,0.485946785159805,0.193344048406921,0.413076767462953,0.497437854339293,1
503,503,0.21619787346354,0.586359869351143,0.27785082453671,0.329866024970503,0.371313603961681,0.329866024970503,0.641469029391295,0.269263496265482,0.399845663919788,0.657381160052333,1
504,504,0.176804162582007,0.521912933261834,0.278075424516321,0.328509957409983,0.37317679267608,0.328509957409983,0.575780288023984,0.225489269168951,0.396686597277951,0.558329699084169,1
505,505,0.197647236256693,0.494418173840979,0.298167532232916,0.354443457903638,0.404566937235368,0.354443457903638,0.54997590877456,0.252529072515836,0.448373107473912,0.567815089402529,1
506,506,0.175808762536762,0.510505533076586,0.276001302199459,0.32735661743807,0.370171757816781,0.32735661743807,0.562075057551261,0.22123475465633,0.395723336499545,0.560074138682948,1
507,507,0.197126913505769,0.525520401696485,0.280128340919664,0.33174037630339,0.370452466320571,0.33174037630339,0.565180148830237,0.239765528977971,0.401840511345444,0.582806367204535,1
508,508,0.182678531030842,0.505045580851168,0.277462789982299,0.329254952313077,0.370002885370278,0.329254952313077,0.543337437764334,0.222180202325801,0.404269428996695,0.567978630614915,1
509,509,0.174843526129251,0.496709403792717,0.291785188203855,0.345599330412416,0.385449681602745,0.345599330412416,0.549440548209219,0.21924931455044,0.41551908234339,0.552496729175752,1
510,510,0.159686298167559,0.460244722858675,0.285379242172675,0.338205445897157,0.382246696922048,0.338205445897157,0.510412762995878,0.201853077432164,0.414273140029179,0.521369385085041,1
511,511,0.169014403137018,0.48340077024326,0.277070426401763,0.329035119165713,0.369847433250649,0.329035119165713,0.533326195192462,0.216507516308972,0.398954748178982,0.531181857828173,1
512,512,0.163494457431566,0.451616048359577,0.279482719265033,0.331921636395732,0.37032720993641,0.331921636395732,0.509020825525992,0.21092937505909,0.403038223634588,0.519134321849106,1
513,513,0.218226378101199,0.530980353921903,0.275977669702858,0.327736020187074,0.36963718146295,0.327736020187074,0.584720809465175,0.277110711922095,0.395200844561328,0.600359790667248,1
514,514,0.178463162657416,0.500999366255545,0.282388432215559,0.335001902181701,0.377932061831919,0.335001902181701,0.547727394400128,0.224449276732533,0.408230989666717,0.562036633231574,1
515,515,0.184164090189277,0.526544142738751,0.280691900975682,0.333463684691003,0.36963718146295,0.333463684691003,0.577868194228813,0.233336484825565,0.403511145824821,0.577409507195813,1
516,516,0.182165749189352,0.535172817237849,0.276969965532774,0.328946983067832,0.371611087874064,0.328946983067832,0.579474275924835,0.229081970312943,0.400971031171333,0.569559529001308,1
517,517,0.154694216122464,0.385852873787354,0.27569671272497,0.327401678100935,0.36963718146295,0.327401678100935,0.448953370094759,0.200529450694904,0.397497129643647,0.448430004361099,1
518,518,0.206741573033708,0.581192414566373,0.276953467931669,0.328678195814324,0.36963718146295,0.328678195814324,0.618502061138177,0.249598184740475,0.402890854113552,0.638519406890536,1
519,519,0.173305180604781,0.517427972505241,0.285074779933786,0.336917474942454,0.36963718146295,0.336917474942454,0.562128593607795,0.220951120355488,0.400814283589868,0.541975577845617,1
520,520,0.185242440238293,0.508506800565495,0.278076834451312,0.329799622419862,0.371499251816777,0.329799622419862,0.55340221639274,0.230027417982415,0.402052187566567,0.563235935455735,1
521,521,0.172143880551995,0.47823331545849,0.283470886613729,0.335469126526892,0.379488819749353,0.335469126526892,0.524439209807806,0.214143897135294,0.404041676100549,0.544156127344091,1
522,522,0.175725812532991,0.512650514308,0.276745393263396,0.327479183182359,0.370142680441887,0.327479183182359,0.561486160929386,0.222085657558854,0.39989791311361,0.557402965547318,1
523,523,0.173448457884021,0.497440647394335,0.282019405108303,0.335101031465167,0.377555174318863,0.335101031465167,0.545746560308368,0.220289306986858,0.414378978139741,0.552387701700829,1
524,524,0.156948948043134,0.444937356798128,0.280465124552397,0.331082887800329,0.378173627715659,0.331082887800329,0.494405482092189,0.200907629762693,0.401801659380807,0.501308329699084,1
525,525,0.187587663072167,0.51503924340662,0.279169231757099,0.331614304447023,0.369780331616277,0.331614304447023,0.562449809946999,0.233903753427248,0.40622006556604,0.577136938508504,1
526,526,0.171246512329387,0.526251645298104,0.276345083221447,0.327010769711164,0.371595430826044,0.327010769711164,0.569516569409497,0.21858750118181,0.39574611178916,0.541430440470999,1
527,527,0.178998567227208,0.50119436454931,0.279156368224035,0.331612899093533,0.370025252581735,0.331612899093533,0.547780930456663,0.224449276732533,0.402310754089839,0.560564762320105,1
528,528,0.205429454792248,0.584556135133818,0.277101446876243,0.328583157362366,0.370540816805828,0.328583157362366,0.643235719256919,0.258674482367401,0.398879723695545,0.660270388137811,1
529,529,0.219719478169067,0.603860966216546,0.276796514462826,0.328391943223168,0.36963718146295,0.328391943223168,0.637186144868569,0.264914436985913,0.39855283130343,0.647786742259049,1
530,530,0.182030012819546,0.543801491736947,0.279516770207263,0.328875004000899,0.373721434275067,0.328875004000899,0.597569463033353,0.232769216223882,0.395932333274832,0.584768861753162,1
531,531,0.210632682301486,0.577731194852045,0.275898014635436,0.327227289846791,0.370108011264128,0.327227289846791,0.629102200331924,0.261794459676657,0.397436842112314,0.642935019624945,1
532,532,0.163758389261745,0.469750889679715,0.280229481185358,0.33058349791892,0.376196366222827,0.33058349791892,0.528507950104395,0.211307554126879,0.399379440344148,0.523331879633668,1
533,533,0.229364301334741,0.580899917125725,0.276355290348446,0.328204498574158,0.370343985345003,0.328204498574158,0.609400931527384,0.271154391604425,0.396007357758268,0.608645878761448,1
534,534,0.15380438880929,0.439233656705504,0.289851611756773,0.343770695587481,0.390561707781329,0.343770695587481,0.486749826007816,0.193060414106079,0.425838967984641,0.504415612734409,1
535,535,0.165703943895634,0.444206113196509,0.275994921901874,0.327173333833737,0.370028607663454,0.327173333833737,0.494673162374859,0.210362106457408,0.399059246566625,0.495802442215438,1
